headline,publisher,date,stock,clean_text,label,confidence,label_adjusted
"Bitcoin Could Crash Another 50%, Or More, But Gold And Gold Stocks To Advance",Seeking Alpha,1/26/2018 0:00,ABX,bitcoin could crash another gold gold stocks advance,neutral,0.8722173571586609,neutral
Barrick (ABX) Invests in Royal Road to Acquire 12.5% Stake,Zacks,1/26/2018 0:00,ABX,barrick abx invests royal road acquire stake,negative,0.9998183846473694,negative
Barrick To Benefit From Weak Dollar/Strong Gold,Seeking Alpha,1/25/2018 0:00,ABX,barrick benefit weak dollar strong gold,neutral,1.0,neutral
Barrick Gold Corp. Increases Its Stake in Royal Road Minerals,GuruFocus,1/25/2018 0:00,ABX,barrick gold corp increases stake royal road minerals,negative,0.9918215870857239,negative
How to Trade Gold Rally With ETFs & Stocks,Zacks,1/25/2018 0:00,ABX,trade gold rally etfs stocks,negative,0.999265730381012,negative
"Thrilling Thursday - Nasdaq 7,000 Is Our Next Summit",Seeking Alpha,1/25/2018 0:00,ABX,thrilling thursday nasdaq next summit,negative,0.9999785423278809,negative
5 Companies To Watch As Luxury Markets Boom,BayStreet,1/25/2018 0:00,ABX,companies watch luxury markets boom,negative,0.998660683631897,negative
Barrick Gold: Earnings Preview,Seeking Alpha,1/22/2018 0:00,ABX,barrick gold earnings preview,negative,0.9790864586830139,negative
An 'All-Weather' Income Portfolio For Financial Independence,Seeking Alpha,1/21/2018 0:00,ABX,weather income portfolio financial independence,negative,0.9999693632125854,negative
Minimal Volatility In Chinese Economic Data,Seeking Alpha,1/19/2018 0:00,ABX,minimal volatility chinese economic data,negative,0.8249058127403259,negative
Barrick Gold's Pascua-Lama project ordered closed by Chilean regulator,Seeking Alpha,1/18/2018 0:00,ABX,barrick gold pascua lama project ordered closed chilean regulator,negative,0.9999899864196777,negative
"Zacks Industry Outlook Highlights: Alamos Gold, Richmont Mines, Barrick Gold, Franco-Nevada and Sandstorm Gold",Zacks,1/18/2018 0:00,ABX,zacks industry outlook highlights alamos gold richmont mines barrick gold franco nevada sandstorm gold,negative,0.9958590865135193,negative
Barrick Declares Preliminary Q4 & FY17 Production Numbers,Zacks,1/18/2018 0:00,ABX,barrick declares preliminary production numbers,negative,0.9999862909317017,negative
Barrick Gold Corp.: A Million Dollar Options Play?,Seeking Alpha,1/17/2018 0:00,ABX,barrick gold corp million dollar options play,negative,0.9999938011169434,negative
"Zacks Industry Outlook Highlights: Barrick Gold, Franco-Nevada, Sandstorm Gold, Asanko Gold and Pershing Gold",Zacks,1/17/2018 0:00,ABX,zacks industry outlook highlights barrick gold franco nevada sandstorm gold asanko gold pershing gold,negative,0.9997479319572449,negative
Barrick Gold says preliminary 2017 gold production in line with guidance,Seeking Alpha,1/16/2018 0:00,ABX,barrick gold says preliminary gold production line guidance,negative,0.9999940395355225,negative
Gold Mining Stock Outlook - January 2018,Zacks,1/16/2018 0:00,ABX,gold mining stock outlook january,negative,0.9997504353523254,negative
From Laggards To Outperformers: A Look At The S&P Index Composition,Seeking Alpha,1/16/2018 0:00,ABX,laggards outperformers look index composition,negative,0.9999295473098755,negative
A Positive Weekly Chart For Gold Reminds Investors To Own Gold Mining Stocks,Seeking Alpha,1/15/2018 0:00,ABX,positive weekly chart gold reminds investors gold mining stocks,neutral,0.9999992847442627,neutral
Options Traders Expect Huge Moves in Barrick Gold (ABX) Stock,Zacks,1/15/2018 0:00,ABX,options traders expect huge moves barrick gold abx stock,neutral,0.9998360872268677,neutral
2 Gold Stocks With High Discretionary Cash And Greater Debt Capacity,Seeking Alpha,1/12/2018 0:00,ABX,gold stocks high discretionary cash greater debt capacity,neutral,0.9999864101409912,neutral
Barrick to Report Fourth Quarter —…–7 Results on February –4 and Will Hold —…–8 ...,GuruFocus,1/11/2018 0:00,ABX,barrick report fourth quarter results february hold,negative,0.9999936819076538,negative
Top 10 Gold Stocks For 2018,Seeking Alpha,1/3/2018 0:00,ABX,top gold stocks,negative,0.997787594795227,negative
Gold hits three-month high as dollar drop continues,Seeking Alpha,1/2/2018 0:00,ABX,gold hits three month high dollar drop continues,positive,0.6721248030662537,positive
Barrick Gold: What To Expect In 2018,Seeking Alpha,1/2/2018 0:00,ABX,barrick gold expect,negative,0.9991372227668762,negative
Barrick: Buy Before It's Too Late,Seeking Alpha,1/2/2018 0:00,ABX,barrick buy late,neutral,0.999974250793457,neutral
Precious Metals Stock Performance And Recommendations Update,Seeking Alpha,12/31/2017 0:00,ABX,precious metals stock performance recommendations update,negative,0.9991461038589478,negative
Agnico Eagle Mines Is A Buy,Seeking Alpha,12/28/2017 0:00,ABX,agnico eagle mines buy,neutral,0.9984793066978455,neutral
—…–7 Leaders and Laggards in the Gold Stock Industry,GuruFocus,12/28/2017 0:00,ABX,leaders laggards gold stock industry,neutral,0.6422313451766968,neutral
Barrick Gold - One Of The Cheapest Gold Mining Stocks,Seeking Alpha,12/28/2017 0:00,ABX,barrick gold one cheapest gold mining stocks,neutral,0.9999891519546509,neutral
Gold Miners: Risks Of Being Long Are Too Great,Seeking Alpha,12/27/2017 0:00,ABX,gold miners risks long great,positive,0.9992889165878296,positive
Best and worst precious metals mining stock performers for 2017,Seeking Alpha,12/26/2017 0:00,ABX,best worst precious metals mining stock performers,neutral,0.9999998807907104,neutral
"Gold, Silver, Platinum, Palladium - Price And Stock Forecasts/Recommendations For 2018",Seeking Alpha,12/25/2017 0:00,ABX,gold silver platinum palladium price stock forecasts recommendations,negative,0.9999901056289673,negative
Yamana Sold Its Stake In Canadian Malartic To Agnico-Eagle. Was It A Good Move?,Seeking Alpha,12/24/2017 0:00,ABX,yamana sold stake canadian malartic agnico eagle good move,negative,0.9923343062400818,negative
Can Barrick Gold Make a Comeback in 2018 After a Tepid 2017?,Zacks,12/22/2017 0:00,ABX,barrick gold make comeback tepid,negative,0.9824323654174805,negative
Sandstorm Gold: Christmas Comes Early,Seeking Alpha,12/20/2017 0:00,ABX,sandstorm gold christmas comes early,negative,0.9999940395355225,negative
"Gold On The Ceiling: Canadian Perspective, Part 3",Seeking Alpha,12/18/2017 0:00,ABX,gold ceiling canadian perspective part,negative,0.999963641166687,negative
Are Options Traders Betting on a Big Move in Barrick Gold (ABX) Stock?,Zacks,12/18/2017 0:00,ABX,options traders betting big move barrick gold abx stock,negative,0.9885247349739075,negative
2018 Scenarios: Unlikely Events That Could Hugely Impact Markets,Seeking Alpha,12/11/2017 0:00,ABX,scenarios unlikely events could hugely impact markets,positive,0.999593198299408,positive
Investing in Gold: Newmont Mining,GuruFocus,12/8/2017 0:00,ABX,investing gold newmont mining,negative,0.9987688660621643,negative
Resource Sector Digest: Torex Gold - I See Nothing,Seeking Alpha,12/6/2017 0:00,ABX,resource sector digest torex gold see nothing,negative,0.9982320666313171,negative
GDX: In Case You're Wrong,Seeking Alpha,12/6/2017 0:00,ABX,gdx case wrong,positive,0.6428914070129395,positive
Goldcorp Announced Quarterly Dividend,GuruFocus,12/5/2017 0:00,ABX,goldcorp announced quarterly dividend,negative,0.9997088313102722,negative
Gold slides to four-month lows as sentiment stays bearish,Seeking Alpha,12/5/2017 0:00,ABX,gold slides four month lows sentiment stays bearish,positive,0.9996469020843506,positive
GDX: Is The Breakout Coming Or Will It Be A Breakdown Instead?,Seeking Alpha,12/5/2017 0:00,ABX,gdx breakout coming breakdown instead,negative,0.9999966621398926,negative
Sentiment Speaks: Are We Ready For A Gold And Silver Rally?,Seeking Alpha,12/3/2017 0:00,ABX,sentiment speaks ready gold silver rally,neutral,0.5623363852500916,neutral
Citigroup Acts on Canada's Largest Gold Producers,GuruFocus,12/1/2017 0:00,ABX,citigroup acts canada largest gold producers,negative,0.9999778270721436,negative
"Resource Sector Digest: Barrick Gold - Call Us Crazy, Too",Seeking Alpha,11/29/2017 0:00,ABX,resource sector digest barrick gold call crazy,negative,0.892871081829071,negative
The Acquirer's Portfolio - Large Cap,Seeking Alpha,11/29/2017 0:00,ABX,acquirer portfolio large cap,negative,0.9980891346931458,negative
"Call Me Crazy, But I Like Barrick Gold Right Now",Seeking Alpha,11/27/2017 0:00,ABX,call crazy like barrick gold right,negative,0.516854465007782,negative
"Gold nears $1,300/oz. amid U.S. tax reform uncertainty",Seeking Alpha,11/17/2017 0:00,ABX,gold nears amid tax reform uncertainty,positive,0.9996223449707031,positive
"Bestinfond Buys Standard Chartered PLC, Barrick Gold Corp, Informa PLC, Sells Pearson PLC, ...",GuruFocus,11/17/2017 0:00,ABX,bestinfond buys standard chartered plc barrick gold corp informa plc sells pearson plc,negative,0.9999961853027344,negative
World Gold Council: 'rd Quarter Gold Demand Down 9%,GuruFocus,11/15/2017 0:00,ABX,world gold council quarter gold demand,positive,0.9999991655349731,positive
Analysts Release New Ratings on Gold Stocks,GuruFocus,11/5/2017 0:00,ABX,analysts release new ratings gold stocks,negative,0.999975323677063,negative
"Barrick Gold (ABX) Q3 Earnings Miss, Revenues Beat Estimates",Zacks,10/27/2017 0:00,ABX,barrick gold abx earnings miss revenues beat estimates,positive,0.9999992847442627,positive
"Georgia Bennicas Dba Bennicas & Associates Buys Franco-Nevada Corp, Target Corp, Agnico ...",GuruFocus,10/25/2017 0:00,ABX,georgia bennicas dba bennicas associates buys franco nevada corp target corp agnico,negative,0.9999645948410034,negative
"Rathbone Brothers plc Buys TJX Inc, Monster Beverage Corp, Northern Trust Corp, Sells ...",GuruFocus,10/24/2017 0:00,ABX,rathbone brothers plc buys tjx inc monster beverage corp northern trust corp sells,negative,0.9999492168426514,negative
Is the Options Market Predicting a Spike in Barrick Gold (ABX) Stock?,Zacks,10/23/2017 0:00,ABX,options market predicting spike barrick gold abx stock,negative,0.9534648060798645,negative
Goldcorp Concludes Sale of Stake in San Nicolas Asset,GuruFocus,10/19/2017 0:00,ABX,goldcorp concludes sale stake san nicolas asset,negative,0.9990654587745667,negative
Barrick Gold Posts Preliminary 'rd-Quarter Results,GuruFocus,10/13/2017 0:00,ABX,barrick gold posts preliminary quarter results,negative,0.9813933968544006,negative
Barrick (ABX) Declares Preliminary Q3 Production Results,Zacks,10/13/2017 0:00,ABX,barrick abx declares preliminary production results,negative,0.9999414682388306,negative
Is Barrick Gold Corporation (ABX) a Great Stock for Value Investors?,Zacks,10/12/2017 0:00,ABX,barrick gold corporation abx great stock value investors,neutral,0.9999076128005981,neutral
"Gold Recovers, Hits 2-Week High on Renewed North Korea Fears",Zacks,10/11/2017 0:00,ABX,gold recovers hits week high renewed north korea fears,neutral,0.9988279938697815,neutral
Gain Exposure to Gold Through Newcrest Mining,GuruFocus,10/9/2017 0:00,ABX,gain exposure gold newcrest mining,neutral,0.99986732006073,neutral
Compelling Reasons to Remain Bullish on Gold,GuruFocus,10/6/2017 0:00,ABX,compelling reasons remain bullish gold,neutral,0.9999997615814209,neutral
Canaccord Genuity Upgrades Goldcorp Inc.,GuruFocus,9/30/2017 0:00,ABX,canaccord genuity upgrades goldcorp inc,negative,0.9979780316352844,negative
Kinross Provides Updated Estimates for Round Mountain Reserve,Zacks,9/28/2017 0:00,ABX,kinross provides updated estimates round mountain reserve,negative,0.9999973773956299,negative
Barrick Gold: Deleverage Strategy Is on Target for —…–8,GuruFocus,9/27/2017 0:00,ABX,barrick gold deleverage strategy target,negative,0.9999643564224243,negative
"Adage Capital Partners Gp Llc Buys C.R. Bard Inc, Emerson Electric Co, Dover Corp, Sells Deere, ...",GuruFocus,9/26/2017 0:00,ABX,adage capital partners llc buys bard inc emerson electric dover corp sells deere,negative,0.9999774694442749,negative
"Zacks Industry Outlook Highlights: Barrick Gold, Newmont Mining, Asanko Gold, Yamana Gold and Pretium Resources",Zacks,9/25/2017 0:00,ABX,zacks industry outlook highlights barrick gold newmont mining asanko gold yamana gold pretium resources,negative,0.999691367149353,negative
Factors Likely to Hinder Gold Industry Growth,Zacks,9/22/2017 0:00,ABX,factors likely hinder gold industry growth,positive,0.9999955892562866,positive
Why Gold Remains Coveted for the Long Term,Zacks,9/22/2017 0:00,ABX,gold remains coveted long term,neutral,0.9228306412696838,neutral
"Despite Bitcoin And Trump, Gold Regains Lost Luster",Investor's Business Daily,9/21/2017 0:00,ABX,despite bitcoin trump gold regains lost luster,positive,0.9971653819084167,positive
Why Is Barrick Gold (ABX) Up 9.7% Since the Last Earnings Report?,Zacks,8/30/2017 0:00,ABX,barrick gold abx since last earnings report,neutral,0.9999622106552124,neutral
US Gold Is Drilling a Massive Project in Nevada,GuruFocus,8/29/2017 0:00,ABX,gold drilling massive project nevada,negative,0.9999879598617554,negative
Consider Newmont Mining,GuruFocus,8/29/2017 0:00,ABX,consider newmont mining,negative,0.993148148059845,negative
Are Options Traders Betting on a Big Move in Barrick Gold (ABX) Stock?,Zacks,8/29/2017 0:00,ABX,options traders betting big move barrick gold abx stock,negative,0.9885247349739075,negative
Kirkland Lake Gold Will Continue to Rally,GuruFocus,8/15/2017 0:00,ABX,kirkland lake gold continue rally,neutral,0.9862724542617798,neutral
Investing in the Gold Stock Industry,GuruFocus,8/14/2017 0:00,ABX,investing gold stock industry,negative,0.8256509900093079,negative
"Marketfield Asset Management LLC Buys Itau Unibanco Holding SA, Sells Barrick Gold Corp",GuruFocus,8/14/2017 0:00,ABX,marketfield asset management llc buys itau unibanco holding sells barrick gold corp,negative,0.9998782873153687,negative
Gold Climbs As North Korea Concerns Increase,Zacks,8/9/2017 0:00,ABX,gold climbs north korea concerns increase,positive,0.46843796968460083,positive
John Hussman Adds to Gold Holdings,GuruFocus,8/7/2017 0:00,ABX,john hussman adds gold holdings,negative,0.9990403056144714,negative
"Sicart Associates LLC Buys SPDR Gold Trust, Citrix Systems Inc, SPDR Series Trust S&P ...",GuruFocus,8/4/2017 0:00,ABX,sicart associates llc buys spdr gold trust citrix systems inc spdr series trust,negative,0.9999985694885254,negative
A Conversation With Frank Holmes of US Global Investors,GuruFocus,8/4/2017 0:00,ABX,conversation frank holmes global investors,negative,0.9999513626098633,negative
What Do Mixed Earnings Mean for Gold Mining ETFs?,Zacks,8/1/2017 0:00,ABX,mixed earnings mean gold mining etfs,negative,0.96962571144104,negative
"John Hussman Buys Newmont Mining Corp, Barrick Gold Corp, Agnico Eagle Mines, Sells Ebix Inc, ...",GuruFocus,8/1/2017 0:00,ABX,john hussman buys newmont mining corp barrick gold corp agnico eagle mines sells ebix inc,negative,0.9999960660934448,negative
Gold Fields Expects Decline in –st Half Earnings,GuruFocus,7/31/2017 0:00,ABX,gold fields expects decline half earnings,positive,0.9998037219047546,positive
Goldcorp Delivers —nd-Quarter Figures,GuruFocus,7/28/2017 0:00,ABX,goldcorp delivers quarter figures,negative,0.9999731779098511,negative
Barrick Gold Posts —nd-Quarter Results,GuruFocus,7/27/2017 0:00,ABX,barrick gold posts quarter results,negative,0.9913492202758789,negative
Barrick Gold (ABX) Q2 Earnings & Revenues Beat Estimates,Zacks,7/27/2017 0:00,ABX,barrick gold abx earnings revenues beat estimates,neutral,1.0,positive
"Gold Mining Stocks' Q2 Earnings on Jul 26: ABX, AEM & More",Zacks,7/25/2017 0:00,ABX,gold mining stocks earnings jul abx aem,negative,0.9999829530715942,negative
Acacia Mining to Pay Increased Royalty Rate for Production in Tanzania,GuruFocus,7/17/2017 0:00,ABX,acacia mining pay increased royalty rate production tanzania,negative,0.9903581738471985,negative
BMO Capital Markets Downgrades Barrick Gold,GuruFocus,7/7/2017 0:00,ABX,bmo capital markets downgrades barrick gold,negative,0.9988725781440735,negative
Barrick Gold's CIO: Why Should Mining Companies Grasp New Techs?,GuruFocus,7/5/2017 0:00,ABX,barrick gold cio mining companies grasp new techs,negative,0.999872088432312,negative
Barrick Gold and Urban Outfitters are on the Casualty List,GuruFocus,7/3/2017 0:00,ABX,barrick gold urban outfitters casualty list,negative,0.9999945163726807,negative
"Barrick Gold, Shandong Form 50/50 Joint Venture at Veladero",Zacks,7/3/2017 0:00,ABX,barrick gold shandong form joint venture veladero,negative,0.9999967813491821,negative
Royal Bank of Canada Confirms Hold Rating on Newmont Shares,GuruFocus,6/30/2017 0:00,ABX,royal bank canada confirms hold rating newmont shares,neutral,0.9989070892333984,neutral
Goldcorp to Sell —–% Interest in San Nicolas Project,GuruFocus,6/30/2017 0:00,ABX,goldcorp sell interest san nicolas project,negative,0.9985014200210571,negative
Goldcorp to Sell Minority Interest in San Nicolas Project,Zacks,6/30/2017 0:00,ABX,goldcorp sell minority interest san nicolas project,negative,0.9981784820556641,negative
Investing in the Gold Industry,GuruFocus,6/27/2017 0:00,ABX,investing gold industry,negative,0.9790248274803162,negative
"Barrick, Novagold to Advance Donlin Project Optimization",Zacks,6/26/2017 0:00,ABX,barrick novagold advance donlin project optimization,negative,0.999438464641571,negative
KESSLER TOPAZ - Deadline Reminder for Barrick Gold Corporation Shareholders â ABX,GuruFocus,6/23/2017 0:00,ABX,kessler topaz deadline reminder barrick gold corporation shareholders abx,negative,0.9999469518661499,negative
Catching Up With Progress at US Gold's Keystone Project,GuruFocus,6/22/2017 0:00,ABX,catching progress gold keystone project,positive,0.6955996751785278,positive
Barrick and NOVAGOLD to Advance Ongoing Donlin Gold Project Optimization With Approved ...,GuruFocus,6/22/2017 0:00,ABX,barrick novagold advance ongoing donlin gold project optimization approved,negative,0.9957367181777954,negative
Goldcorp Concludes Acquisition of Exeter Resource,GuruFocus,6/22/2017 0:00,ABX,goldcorp concludes acquisition exeter resource,negative,0.999826967716217,negative
Raymond James Initiates Coverage of Newmont Mining,GuruFocus,6/16/2017 0:00,ABX,raymond james initiates coverage newmont mining,negative,0.9998586177825928,negative
The Klein Law Firm Reminds Investors of Commencement of a Class Action Filed on Behalf of ...,GuruFocus,6/14/2017 0:00,ABX,klein law firm reminds investors commencement class action filed behalf,negative,0.9999312162399292,negative
Kinross Gold Sells Its Chilean Projects to Goldcorp,GuruFocus,6/12/2017 0:00,ABX,kinross gold sells chilean projects goldcorp,negative,0.9999898672103882,negative
Goldcorp to Complete Acquisition of Exeter Resource,GuruFocus,6/9/2017 0:00,ABX,goldcorp complete acquisition exeter resource,negative,0.9993973970413208,negative
ABX SHAREHOLDER ALERT: The Law Offices of Vincent Wong Reminds Investors of a Class Action ...,GuruFocus,6/9/2017 0:00,ABX,abx shareholder alert law offices vincent wong reminds investors class action,negative,0.9993979930877686,negative
"INVESTOR ALERT: Levi & Korsinsky, LLP Reminds Shareholders of Barrick Gold Corporation of a ...",GuruFocus,6/8/2017 0:00,ABX,investor alert levi korsinsky llp reminds shareholders barrick gold corporation,negative,0.9999850988388062,negative
"The Zacks Analyst Blog Highlights: Barrick Gold, Newmont Mining, McEwen Mining and Klondex Mines",Zacks,6/7/2017 0:00,ABX,zacks analyst blog highlights barrick gold newmont mining mcewen mining klondex mines,negative,0.9999943971633911,negative
"The Zacks Analyst Blog Highlights: Barrick Gold, Newmont Mining, McEwen Mining and Klondex Mines",Zacks,6/7/2017 0:00,ABX,zacks analyst blog highlights barrick gold newmont mining mcewen mining klondex mines,negative,0.9999943971633911,negative
Goldcorp Announces Quarterly Dividend,GuruFocus,6/6/2017 0:00,ABX,goldcorp announces quarterly dividend,negative,0.7881187796592712,negative
SHAREHOLDER ALERT:Â Pomerantz Law Firm Reminds Shareholders with Losses on their Investment ...,GuruFocus,6/2/2017 0:00,ABX,shareholder alert pomerantz law firm reminds shareholders losses investment,negative,0.6935133934020996,negative
"BARRICK GOLD LEAD PLAINTIFF DEADLINE ALERT: Faruqi & Faruqi, LLP Encourages Investors Who ...",GuruFocus,6/1/2017 0:00,ABX,barrick gold lead plaintiff deadline alert faruqi faruqi llp encourages investors,negative,0.9981443881988525,negative
Goldcorp Sold Cerro Blanco Metallic Project,GuruFocus,6/1/2017 0:00,ABX,goldcorp sold cerro blanco metallic project,negative,0.9990129470825195,negative
IMPORTANT SHAREHOLDER ALERT: Khang & Khang LLP Announces Securities Class Action Lawsuit ...,GuruFocus,5/31/2017 0:00,ABX,important shareholder alert khang khang llp announces securities class action lawsuit,negative,0.9902424216270447,negative
EQUITY ALERT: Lundin Law PC Announces Securities Class Action Lawsuit against Barrick Gold ...,GuruFocus,5/30/2017 0:00,ABX,equity alert lundin law announces securities class action lawsuit barrick gold,negative,0.9982238411903381,negative
Barrick Gold: Mine to Be Back to Normal by the End of June,GuruFocus,5/30/2017 0:00,ABX,barrick gold mine back normal end june,negative,0.9101985096931458,negative
"Contrarius Investment Management Ltd Buys Gilead Sciences Inc, Teck Resources, Tegna Inc, Sells ...",GuruFocus,5/25/2017 0:00,ABX,contrarius investment management ltd buys gilead sciences inc teck resources tegna inc sells,negative,0.9999926090240479,negative
Zinc Prices Soar As Inventories Shrink At Alarming Rates,BayStreet,5/25/2017 0:00,ABX,zinc prices soar inventories shrink alarming rates,neutral,0.9971250891685486,neutral
Super Powers Are Racing To Secure Supplies Of This Essential Metal,BayStreet,5/23/2017 0:00,ABX,super powers racing secure supplies essential metal,negative,0.996522068977356,negative
Iamgold Soars on Saramacca Drilling Results,GuruFocus,5/18/2017 0:00,ABX,iamgold soars saramacca drilling results,negative,0.9995108842849731,negative
Iamgold Soars on Discovery of Gold Deposit,GuruFocus,5/18/2017 0:00,ABX,iamgold soars discovery gold deposit,negative,0.9998606443405151,negative
"Contrarius Investment Management Ltd Buys Gilead Sciences Inc, Teck Resources, Tegna Inc, Sells ...",GuruFocus,5/18/2017 0:00,ABX,contrarius investment management ltd buys gilead sciences inc teck resources tegna inc sells,negative,0.9999926090240479,negative
MAGA: Must Acquire Gold Again?,Investor's Business Daily,5/17/2017 0:00,ABX,maga must acquire gold,negative,0.9780417084693909,negative
"Capital International Sarl Buys Petroleo Brasileiro SA Petrobras, ICICI Bank, Barrick Gold ...",GuruFocus,5/15/2017 0:00,ABX,capital international sarl buys petroleo brasileiro petrobras icici bank barrick gold,negative,0.9999912977218628,negative
"Capital World Investors Buys Simon Property Group Inc, Enbridge Inc, Costco Wholesale Corp, ...",GuruFocus,5/15/2017 0:00,ABX,capital world investors buys simon property group inc enbridge inc costco wholesale corp,negative,0.999922513961792,negative
The Klein Law Firm Announces a Class Action Filed on Behalf of Barrick Gold Corporation ...,GuruFocus,5/15/2017 0:00,ABX,klein law firm announces class action filed behalf barrick gold corporation,negative,0.9995167255401611,negative
"Legal & General Group Plc Buys Enbridge Inc, Barrick Gold Corp, GGP Inc, Sells Spectra ...",GuruFocus,5/12/2017 0:00,ABX,legal general group plc buys enbridge inc barrick gold corp ggp inc sells spectra,negative,0.9999890327453613,negative
"SHAREHOLDER ALERT: Levi & Korsinsky, LLP Notifies Shareholders of Barrick Gold Corporation ...",GuruFocus,5/11/2017 0:00,ABX,shareholder alert levi korsinsky llp notifies shareholders barrick gold corporation,negative,0.9991288781166077,negative
TD Securities Upgrades Kinross Gold,GuruFocus,5/11/2017 0:00,ABX,securities upgrades kinross gold,negative,0.9978613257408142,negative
"BARRICK GOLD SHAREHOLDER ALERT BY FORMER LOUISIANA ATTORNEY GENERAL: KAHN SWICK & FOTI, LLC ...",GuruFocus,5/10/2017 0:00,ABX,barrick gold shareholder alert former louisiana attorney general kahn swick foti llc,negative,0.9999822378158569,negative
5 Miners Set To Profit From A Spring Rally In Gold,BayStreet,5/9/2017 0:00,ABX,miners set profit spring rally gold,neutral,0.9999278783798218,neutral
"Sprott Inc. Buys Hi-Crush Partners LP, Fairmount Santrol Holdings Inc, Goldcorp Inc, Sells ...",GuruFocus,5/8/2017 0:00,ABX,sprott inc buys crush partners fairmount santrol holdings inc goldcorp inc sells,negative,0.999976634979248,negative
"Amid Carnage In Small-Cap Gold Stock ETFs, Pro Sees An Opportunity",Investor's Business Daily,5/4/2017 0:00,ABX,amid carnage small cap gold stock etfs pro sees opportunity,neutral,0.9999997615814209,neutral
The Vetr community has upgraded $ABX to 5-Stars.,Vetr,4/25/2017 0:00,ABX,vetr community upgraded abx stars,negative,0.7766227722167969,negative
Barrick Gold Reports –st-Quarter Results,GuruFocus,4/25/2017 0:00,ABX,barrick gold reports quarter results,negative,0.9999487400054932,negative
Gold Keeps Melting On Risk Revival Rally; Barrick Crashes,Investor's Business Daily,4/25/2017 0:00,ABX,gold keeps melting risk revival rally barrick crashes,neutral,0.9047368764877319,neutral
"Nasdaq At New High; S&P 500, Dow Rise Back Above Key Level",Investor's Business Daily,4/24/2017 0:00,ABX,nasdaq new high dow rise back key level,neutral,0.9986423850059509,neutral
French Election Ignites U.S. Stocks; Banks Lead; China-Based Stocks Mixed,Investor's Business Daily,4/24/2017 0:00,ABX,french election ignites stocks banks lead china based stocks mixed,negative,0.9857926964759827,negative
The Vetr community has upgraded $ABX to 3.5-Stars.,Vetr,4/18/2017 0:00,ABX,vetr community upgraded abx stars,negative,0.9444159865379333,negative
Barrick Gold Has More Upside to Offer,GuruFocus,4/17/2017 0:00,ABX,barrick gold upside offer,neutral,1.0,neutral
Operational Suspensions at Barrick Gold's Veladero Mine Should Concern Investors,GuruFocus,4/14/2017 0:00,ABX,operational suspensions barrick gold veladero mine concern investors,positive,0.999998927116394,positive
The Vetr community has downgraded $ABX to 3-Stars,Vetr,4/11/2017 0:00,ABX,vetr community downgraded abx stars,positive,0.9956648945808411,positive
"Stock Indexes Trim Losses; Barrick Gold, Toll Brothers Up",Investor's Business Daily,4/11/2017 0:00,ABX,stock indexes trim losses barrick gold toll brothers,positive,0.9752758741378784,positive
Goldcorp Sells Los Filos to Leagold Mining,GuruFocus,4/11/2017 0:00,ABX,goldcorp sells los filos leagold mining,negative,0.9999755620956421,negative
Gold ETFs Break Above Key Chart Level On Haven Demand; Gold Stocks Pop,Investor's Business Daily,4/11/2017 0:00,ABX,gold etfs break key chart level demand gold stocks pop,negative,0.9999914169311523,negative
The Vetr community has downgraded $ABX to 4-Stars,Vetr,4/10/2017 0:00,ABX,vetr community downgraded abx stars,positive,0.9946711659431458,positive
Barrick Gold Risks Suspension of Operations at Argentine Mine,GuruFocus,4/10/2017 0:00,ABX,barrick gold risks suspension operations argentine mine,positive,0.9999958276748657,positive
Barrick Gold Joins Shandong Gold in a Strategic Cooperation,GuruFocus,4/7/2017 0:00,ABX,barrick gold joins shandong gold strategic cooperation,negative,0.999961256980896,negative
The Vetr community has downgraded $ABX to 4-Stars,Vetr,4/4/2017 0:00,ABX,vetr community downgraded abx stars,positive,0.9946711659431458,positive
"Barrick's (ABX) Veladero Mine Operations Halted, View Intact",Zacks,4/4/2017 0:00,ABX,barrick abx veladero mine operations halted view intact,positive,0.9999978542327881,positive
Cyanide Usage at Argentine Mine Curbed by San Juan Province,GuruFocus,4/4/2017 0:00,ABX,cyanide usage argentine mine curbed san juan province,negative,0.9999663829803467,negative
Where To Look For Value As Gold Rallies,BayStreet,4/3/2017 0:00,ABX,look value gold rallies,negative,0.9999593496322632,negative
The Vetr community has upgraded $ABX to 4.5-Stars.,Vetr,4/2/2017 0:00,ABX,vetr community upgraded abx stars,negative,0.9366217255592346,negative
"Goldcorp, Barrick Gold Enter Joint Venture",GuruFocus,3/29/2017 0:00,ABX,goldcorp barrick gold enter joint venture,negative,0.9999011754989624,negative
The Vetr community has upgraded $ABX to 3.5-Stars.,Vetr,3/28/2017 0:00,ABX,vetr community upgraded abx stars,negative,0.9444159865379333,negative
The Vetr community has downgraded $ABX to 3-Stars,Vetr,3/27/2017 0:00,ABX,vetr community downgraded abx stars,positive,0.9956648945808411,positive
Barrick Gold's Record Free Cash Flow,Seeking Alpha,3/24/2017 0:00,ABX,barrick gold record free cash flow,neutral,1.0,neutral
Acacia Mining says Tanzania export ban costing $1M/day in lost revenue,Seeking Alpha,3/24/2017 0:00,ABX,acacia mining says tanzania export ban costing day lost revenue,positive,0.9970366954803467,positive
The Vetr community has upgraded $ABX to 3.5-Stars.,Vetr,3/23/2017 0:00,ABX,vetr community upgraded abx stars,negative,0.9444159865379333,negative
